pca1,pca2,cluster
-1.3611970903869206,-0.5094404191028865,1
-1.7126978821442003,-0.40246471261277345,4
1.2992539934876424,0.9536568863379608,6
0.05028871408764013,0.04130300971019553,1
3.061297131829876,0.3200277220954655,0
2.5555789053317572,-1.5187834868341452,6
2.5234331309595763,-1.0105387398063037,0
-0.5909480330959037,0.008021587769988393,1
-1.1092382650687809,3.8124635547041454,2
-0.29386217185679736,0.30028734308294514,4
-0.7112407165698215,0.24967341927118122,1
0.19614976290485123,-2.0069688936076284,6
1.3689079406255749,2.470668190627863,2
8.52207275014902,0.8697423162231529,5
-1.9583339170839293,-1.320678397122476,4
-1.188366135596588,1.5041589759207616,1
0.17784878690185912,3.9691242606107613,2
1.6679437474706802,2.985357936985936,2
-0.8272324222299163,-1.115619071213526,4
0.7445756191705403,4.862090736720843,2
0.2808121239146051,0.1421819566091702,1
-1.0960602580914194,0.6237181712305976,1
0.14824463380643743,-0.7063018846810073,1
-1.1311689991423013,-0.9770461545603297,1
-1.6617901573747194,-0.9741251630137451,4
0.9004125390322825,-1.200391456932687,6
-0.8002198865214474,-0.7488582402054326,4
-0.644922795551528,2.8127459878289414,2
4.348856088088765,0.080087763182528,0
10.32666030518468,2.383598695206889,5
1.575520254767872,-0.2329282245412765,0
-1.8542035945614093,-0.8963885749007819,3
2.6880351084245637,0.48382111808598266,0
4.3447719625235095,2.3358936392132224,0
-1.4956008177142077,-0.7124407294168277,1
1.9465003692745582,-0.27876604080081546,6
1.9583272110303291,-0.2697532188889385,0
-2.135503103479339,-1.0658357183606608,4
8.346908294949873,0.8398722088069693,5
0.1785845633077277,-1.2003084853768884,6
2.0072157236246753,-1.2507280547869335,6
0.8966714204358333,-0.180137708528313,0
-1.4458695159291195,-0.3121313188302755,1
2.2451774721115205,-0.49334563693866756,0
1.1885831238090658,-0.07048511893205618,0
0.13555472617064784,2.4936560196014277,2
-0.29595588074149004,0.6843183585835373,1
-0.9768672502333668,-0.6445797238078566,4
-0.4861725034289487,-0.7778406606733587,1
-0.7118338618195216,2.4088187889749118,2
0.9516913140406554,-1.4629843121830926,4
5.44774280191589,-0.5086874318949507,0
-1.1864191561648527,-0.44725515714480035,1
3.112596619428761,-0.689018606387149,0
-1.563444343219586,-1.4114755835086985,4
2.0505994628819644,-0.792290612309155,0
-0.12646396531408502,-1.7817546810015825,6
1.7328237492058713,6.372768707259338,2
4.630431828117451,1.140274793287055,0
-0.45527854021612485,1.9246473824492343,1
0.46430334438531146,-1.4257962954627943,6
-0.8870013026857219,-1.3515108917973002,1
1.9955003121779014,-1.124997318466003,0
-1.2778955088793653,1.2620978954978637,1
-1.2946806293566921,-1.7743735400604197,4
-1.2732590824645382,-0.43386150532557455,1
1.36326105107821,0.5392717802042436,0
3.031265089511509,0.31459596605474466,0
-1.6404798031243077,0.6905195910619725,1
0.5656455505711798,0.43860466710232854,1
3.8107256938195584,-0.6425722606310053,0
5.454392585731026,-0.3228181418611252,0
6.037803806042611,4.85710193032936,2
-0.12236095100236548,-0.656796282129657,6
3.678000551863047,1.3832033684140452,0
2.911581569919423,-1.1948859226841217,0
0.7411848995944788,-0.2922118292955723,0
-0.71995284106427,-0.37070845793070056,1
4.572861352670328,1.6054340493992125,0
5.370472783555676,-1.0470570697397905,0
-1.0558283817249385,1.9262752781767936,1
2.133867308845647,-1.2262488436524694,0
19.57147621440301,3.6949433209667344,5
2.027465846229263,6.126654963390951,2
-2.0627602221435675,-1.3216384901117357,4
-1.1631169960716443,-0.22706557475815753,1
-1.6442298930776718,-0.9417246170435281,4
0.9504624854514936,-0.41072485656407265,6
1.5623680162317282,-0.4189967317794519,6
2.8668750647896983,1.785425240439583,0
0.20027018750044764,-1.1618649118052211,6
-0.2229171281935697,-0.6044894009156372,1
2.8096078667606457,-0.8715745253457841,6
-1.5728832972037812,-0.22583660859545385,1
-1.2127956854931097,5.304876394857923,2
-1.6185387474324733,0.2510027052536308,1
-0.1305179820581807,0.9119214098292516,1
0.0722988776263528,-1.1750109732971985,4
-1.257898605602016,1.41512675225578,1
3.210557789663224,-1.5254376431925427,0
-0.21988755345919117,1.827498718544417,1
-0.3408659620894416,0.20982321586093736,1
-1.7210769275061417,2.1519876847287946,1
0.5037293073098584,-1.628330821629437,6
4.352091622372879,-1.297108652351859,0
-1.0434665159314327,1.193413950868569,1
-0.8702174131652627,2.154890759555595,1
0.8060023264471037,-0.5749640101262656,0
0.5645894253264765,-1.1050964276479522,0
-0.6426203441427322,1.3095813396827276,1
3.0286256119959685,0.11723343006465059,0
-0.5960954106596,1.997291983228689,1
0.15821481877608184,-1.1506417134157296,1
-0.9673293679289895,5.237066314816728,2
2.417273631455683,-2.0216230149371737,6
1.843844863151042,-1.6451188407505473,0
1.3220338196239831,-2.022855453116607,6
-1.7900929994208674,0.591679657871141,1
-0.3116797893112712,-1.2308840787785034,6
1.521065433231957,-1.0026553907237665,0
2.3022426940755434,0.3597878680930156,0
4.5061674550647215,-1.3022040550693343,0
-1.9592892986439256,0.4895023467719961,1
-1.5492237808367637,1.1693107176108868,1
-2.149130552223307,0.5615607296588473,1
-1.7376255421404947,2.446049460243153,3
-0.049049722866160744,-1.0274968897579682,1
0.06099722073678813,-1.8464229348337076,6
-0.022440058332743668,-1.6439624925456842,4
-1.378231970867435,2.4894113226228387,2
1.0394644786311347,3.5848634043667844,2
-1.2100688909902937,2.813185066190415,2
-0.7244229511692868,0.06615731494863485,1
-1.939666213963518,2.4529233324314323,1
0.5964006432410328,-1.9596843656814105,6
3.7859601724296352,2.256454222559825,0
0.6424662340178443,0.46826842561288184,0
-1.7926827112132098,0.8584914768011467,1
2.6904024407732274,-1.1460358546062455,0
-1.6466399152351212,0.4073215417395046,1
0.8773297075589845,-1.489027936652843,0
2.5950204033319686,-0.8314798619380137,0
3.82837376129868,-0.8327454721578252,0
-2.0729283408506527,3.042459800060669,2
-0.16069493485622222,2.580716021833147,2
-1.9045219152895285,-1.4004306878982355,4
4.251485468558159,-1.0793263413797596,0
-1.087487985976682,-1.8132989601090213,4
1.4412644995967274,0.1889202531359514,6
-1.379242062415154,0.26985800331841975,1
2.6372129183336517,6.733148710909385,2
-1.3119420709780416,-0.3251052621767208,1
-1.803032854346132,-1.0383225358909158,4
3.6747097449315005,-1.5817173227792096,0
-0.9342184489668166,-1.5612303918006063,4
0.8937723953444429,-0.4560630326483691,0
1.3353246236540104,-1.2590770634023773,6
3.140080573785548,4.268500001949597,2
0.10125280671809617,-1.784608999365725,6
-1.034208245726714,1.0824762003334727,1
3.0287622685783853,0.0542638065646292,0
1.4077310064897373,4.587275357639988,2
-1.5005529850390014,-1.0591399225628115,4
-1.0668623649418558,-0.9337046746547596,4
4.345729833860832,-0.9506757171384096,0
2.4004811284327636,-1.1375597478226946,0
-0.8487825775444866,3.589672290115977,2
-1.6983855163208224,-0.33942735465770874,4
-1.7497093482571289,-0.2051521831369392,1
0.07267854135249713,-1.066780695036603,6
-1.8495030943166262,0.3124425605637746,1
-0.17908869846721387,-0.7890522328897587,3
4.692567332634103,4.853673240988507,2
-1.6304626480419333,0.4830123789040681,1
1.4366005178183645,-1.3974173427915206,6
-1.1104551487582004,-0.537627979665849,1
2.2571321158366753,0.31156130950208144,6
-1.1133579323517255,3.9175544277140038,2
-0.2393443803957728,3.4140680529866403,2
4.782926717673751,-0.484963478667516,0
2.0485623708868954,2.0268964737674295,2
-2.2230650818572433,-0.36563867026156266,4
4.73515642554644,-0.9698846888176771,0
1.0993028268931817,-0.9806974175772234,6
-1.3980708014847028,-0.8149540810319874,4
6.282830352912922,2.347900078368123,0
0.6118629559635023,-1.9264987165577159,6
-1.3572001273793552,-0.8672107399543509,1
-1.824995310388207,0.034509003188253215,1
0.147125227364769,3.375417229554065,2
-1.7381299665147711,-0.3183594615719808,1
-1.3535141741494896,0.9480887273389181,1
-1.7898479609687898,-1.0007064731739526,4
4.554291611699491,-1.3682972753061102,0
-1.9433169124196017,0.8124353053341619,4
-1.5387601556304156,-0.5116418216394713,1
-0.4555916394088778,5.0319928750655265,2
0.7974369563675918,-2.0281150255299396,6
-0.5958915045048885,-1.0670188230857636,6
-1.290749986079067,-0.6168601282416885,1
1.1901163328995596,-0.4649072643387984,0
0.5777281901721412,0.1126386408705967,1
10.089515979226492,4.335738747015067,5
-0.7313160858048331,-1.249691828812008,6
-1.2548044487475865,1.0823114161409684,1
0.3947681091510204,0.14666357177171407,6
-1.0121618752775734,0.1289544455956593,3
-0.9581828269686828,2.4356409074790895,2
0.5290188847301125,0.28524871714288585,6
0.8130505530626421,-1.0340320342556026,6
0.6805381488770698,-1.0776581288850053,6
-0.1740255235166438,3.405079291012273,2
2.7338134800351708,-0.952927232321473,0
-1.378219980798938,2.3438393883594912,1
0.6630223695513424,0.6241172135524015,1
-1.182978142537682,-1.31616722851543,4
-1.7229554322103051,-0.10264719429979703,1
-1.377516362568502,2.141190500567147,1
1.106529601458242,-0.7358952132676002,4
-1.551698054569021,0.07404691952516264,1
2.169813683418419,-1.2528289661679997,0
-2.2104553688515773,-1.402175039386053,4
-1.02866064686289,2.419280728647104,2
1.0577367221033838,-1.3188680867499578,6
6.393613218084014,-1.115158290345558,0
0.1469527628288007,2.280645574187001,1
4.0931856224911485,0.40953996754853933,0
0.22219943114578425,-1.1690461015896234,4
1.2146307806637962,0.8248696377787972,6
0.007453138698023417,-0.572792172397472,6
-1.8821827928519042,0.23566559300044884,1
-1.6195706715595648,1.3625720890501174,1
6.9974588122741315,0.8211623911009119,0
0.833870479143738,1.4368624210204737,6
-0.020726452124410783,0.8879734575537386,1
-1.4957235420830655,0.7052496554469724,1
-1.8305786634699308,-0.11252700986363863,1
-1.0636551630617574,4.711732505381378,2
-1.0518356000421691,4.526766928585774,2
-0.6631173677758749,2.2832421097244446,1
0.6470682793610573,4.171856916223857,2
-0.8606984972344267,-0.9191146112925691,4
-1.1127482934507686,1.4749318738452986,1
-1.725317655708568,-0.04322794941915537,1
-0.6024185450569083,4.565211294318154,2
0.11879052147075544,0.30165129617982767,6
2.229631454258769,0.31626659809628865,0
-1.820298548402135,-0.31169628360503787,1
0.8450992122768278,1.4231762341198262,0
-1.7199584733599127,-1.3210868821529418,4
-0.7569342640264768,5.83449775032195,2
-1.8625485995552322,0.816354124189265,1
-0.12594352905491743,-1.1570092559651342,6
1.6648062503161185,-0.049722973523847094,0
1.6458840405694841,1.3904668169795775,6
1.7244929492773238,-1.581983659141466,6
-0.3954568989522899,-0.3019662443966293,4
-1.8414031097773003,-0.3487651343665961,1
-0.6275880503337709,-1.8468014952914389,4
1.1611157210830347,-0.8063031836035062,0
1.7631795460390627,0.5129868943944748,0
2.123311320744034,0.7793505075602739,6
0.06864383797241819,4.993746689141434,2
0.8503777343596092,-0.09650203894715544,3
0.2241573342588046,-1.4438324805070575,6
1.3410558966115127,-1.6787587308798888,6
0.22994626947082902,-1.2336872714723865,6
-1.071917916286748,-0.4717473860710443,1
3.3690297948362415,0.8449306351202421,0
1.5269656355856105,-0.8846985210141226,0
2.8434549595650305,-1.609418924560956,6
0.7013322684008677,-1.1956780003696788,6
0.7062982692950931,-1.124127138389584,6
-1.8270346896717793,-0.3427358298397133,1
-1.5845534310417457,3.5403212629536194,2
1.6077058527619457,-1.0807397706637871,0
0.9074085740584384,-0.9664300316189542,6
4.954334101121524,2.947650145332177,0
-0.41304009792968815,-0.4336124639267585,4
-0.16235930824109596,6.456153330212743,2
-1.665510563555547,1.9215167580153725,1
2.120529062850772,-0.6391973558704341,6
-1.7513802783939643,-0.19261161384205105,1
-1.1953557869504279,-0.9155902065925726,1
-0.08660961823896007,0.9951355305421696,1
1.0476142415429959,0.7512869781577218,6
5.0759940847149965,-0.7962848855553081,0
-1.7269731749477844,0.7275884396639998,1
-1.159526185086485,-0.20029233970734206,1
-0.2751789851917634,-1.5006260226902608,4
2.6425910683142093,-1.2161410940503288,0
-0.5481976752161528,4.511082786272991,2
-2.1153453365070516,0.8360378019123212,1
3.262867741762405,-1.0547295797016456,0
5.011093625483385,-0.7403366174145436,0
-1.7132388806358039,2.278529417312705,1
4.1909536667628275,-1.14112836612975,0
-0.45133099435743945,3.5961908637103175,2
1.6225832690691027,-0.8613951113596447,0
2.5344147747331,1.0238808686704515,0
-0.33315804759336903,4.4167249858356605,2
7.179292912321948,-0.8074144317467967,0
-0.3109800997571161,-0.018564778187379706,1
1.0304757179976352,0.42049967307695596,0
-0.048091696013821475,6.243613672283645,2
-1.6599064923110487,0.6698791602076429,1
-2.025330008479711,2.023088101932067,1
0.08139516385559298,-1.4830186621836194,4
0.47702855519310433,-0.5619433820316705,0
0.8739083250471922,-1.0829219568867618,6
24.08968401704457,8.638452579982934,5
1.2217940411687787,-0.4187835860873337,0
1.5465848961952267,-1.3057562347151825,6
0.028535937472748848,-1.5431044022958684,6
-0.22968629329679974,-2.063187366977546,6
0.2807663597092029,-1.1411731693918468,6
16.94786843936639,2.697361648979189,5
-1.6379895472374852,0.5553497170597409,1
2.596938217963587,1.2054157234034562,0
0.2237377370001732,-1.8443654236279106,6
11.026649852726866,1.0785725722470678,5
-0.4322933617268082,4.757962179032036,2
1.2195451591519686,1.0950462927306432,6
3.626100625411145,-0.615401300045608,0
1.5192070160295073,-1.332918999066419,0
-1.8581947174199205,1.175081825367957,1
-1.698010351510786,1.2114601036936339,4
1.6514359792494486,-1.3793893870513096,6
0.057812416859178255,0.4295259737999652,6
0.5539245249083963,7.92096299891289,2
2.086447696826294,-0.09969794965884576,6
-2.0578830507406005,0.602466011216559,4
0.9681058582340328,-1.2377200692158612,6
3.9341704514347255,0.08856000598140622,0
-1.920934697532952,0.13670882170182758,1
-1.0904557142617235,6.760142473932022,2
-0.488427170294139,2.9459078424462204,2
0.7785403834974131,-1.3929480656552626,6
0.41004820474513554,-0.902745633785449,6
0.5240681727019879,-1.6739526019516024,6
2.12249582850892,-0.6269150703900735,6
-0.7844831754968731,-0.7905044924561134,1
0.19625851059469598,0.45899705191436924,1
3.594335909762927,-0.038798072566191465,0
-0.061979974081576614,0.458484236922771,4
5.026330829793189,0.11761177073695084,0
1.2872186451803325,4.569380877953896,2
-0.5760285815667872,-1.2407789298703344,4
2.862901371718445,3.954271745371173,2
1.3920107517255182,-0.6865157791868789,6
-0.4901790809395877,-1.6437029643179029,4
-2.522199487047396,10.249744826391645,2
-0.9312032480904608,-0.7597852408118445,3
4.6505869243951015,0.2545619565564435,0
3.764698114914671,0.07181485455465011,0
4.295643901855478,-0.0753445724376702,0
1.0967189397516421,-1.4423933264731008,6
3.396445740004818,-0.7973548628101499,0
-0.7707995516327336,-0.42384456903594664,3
29.425287688072363,8.631658354793423,5
4.007098675930098,2.87888768693752,0
0.1326399222088114,5.749562281752987,2
0.9206684099351551,0.9838935918124934,0
-0.33261081277697124,4.957131992126319,2
1.2459793455009238,-1.4561963662786868,6
-1.511543569842434,1.0255585896783648,1
-0.9792041038229525,7.130329432496743,2
-1.4779662509083589,2.9732866688149437,2
-1.3178264683264849,-0.3311799935633167,1
10.72598874833524,-0.878431772311452,5
-1.8086224720064243,0.0856825812403396,1
-1.173083365842032,-0.32979321286664515,1
8.467431072625024,-0.30965879825568643,5
-1.9153947490800094,0.1748042399778244,1
5.112119059251388,1.1198445350302404,0
0.7529769211953067,-1.1688076058068648,0
2.4008213000922676,1.6653194986199094,6
-0.18817146592733203,-0.790713011948095,4
-0.012207478366597952,2.829584455430638,2
-0.10461329096602283,-0.2105001835018873,1
-1.4491676536357248,1.839233299135863,1
-1.3883912221973433,0.8496257278706577,1
-1.2829773659032073,-0.44807413485588743,4
8.303487615094706,1.231343122822653,5
-0.7913139542954932,-0.7760948228831358,1
-1.043831751844428,2.285329647205798,1
0.6046621510704999,2.5340957692288644,2
0.30595958495154546,0.03028164626760615,1
-0.9220310566778014,-0.25046271253595803,1
-1.5901506368572578,1.478591146623073,1
3.9512255154489675,-1.1029126189172003,0
-0.780380168492473,2.425352931851493,1
-1.4553352457023057,1.7705578443662697,1
8.558304978885548,0.8237038015957676,5
7.592011307579866,4.806160219862041,0
-1.9409959424713026,-1.1798225888965348,4
17.21857073759449,2.2341975772232505,5
-0.9092055396359596,-1.2693521941031123,4
2.2339556386313677,2.7443604812728792,0
1.695536397147396,-0.8796148266996752,6
9.366581068858592,2.401365670369433,5
0.3132201838865163,-0.37114268407211587,1
-1.6283749690552556,1.8440013214233357,1
-0.921031939211968,-0.10727744867400696,1
-0.9355006473600059,-1.4926196569459511,4
-1.6037028162921823,0.9543425828613933,4
2.6248023030417187,0.6042050944130688,0
1.6201444448945945,-0.6531923133264795,0
-1.5552296874139797,-0.6379469904402156,1
-0.012735704428799411,2.044882809437176,2
-1.9598018891956048,0.7001801791669944,1
-1.0098742678020662,5.835423800652149,2
0.050639019513204514,-0.7549201003902929,6
0.4774930173299419,-0.23910632083728994,1
0.286124875826832,-1.3756161751005815,4
0.12524946820024713,3.601136016620072,2
0.5523876882036856,-1.5574271041552832,6
0.2370647729926181,1.7892295712133952,2
2.531804749502426,-1.2172199396835472,0
4.789847845798245,10.120380788581555,2
-0.7466716666657426,0.8184038332091091,1
2.2595211219494353,-1.8847927863844107,0
2.122085384445751,1.3025703028636353,0
-1.3383756085316856,0.5838436458472668,1
-1.3645203642244035,8.149663116509814,2
7.193895514073747,-1.1384851955749409,0
0.537393908638105,-0.39607700712733446,6
-1.4791178316272964,-1.5467975684968793,4
5.756013981902954,0.11765960659945049,0
9.845274813611558,-0.39711891575776387,5
-1.978983126466252,-0.8929200310533913,4
6.853053221358623,3.631357692442526,0
0.26650405778603053,-1.699349044487126,6
7.769250694676507,0.6359880215345225,0
0.12755799823407613,-0.66230322194678,1
0.7772673842933335,-1.6198180164130562,6
0.4923958287624405,-0.3494650570250057,6
4.837453146282844,1.0495134370478796,0
6.3302458556091015,-1.1463645570467489,0
1.5006813261901768,-1.636897620464516,6
-1.5844388123315865,0.4092191896514601,1
-0.7893143371726499,-0.05518618591511795,4
0.742212638689457,1.523480336969925,6
3.4592791858851095,7.076894562053538,2
-0.22726940803615295,-1.1258501968788093,4
-1.8527951950710861,0.06624666515458112,1
-1.0690747196732109,3.331865535491767,2
-1.693363418005497,-0.3581086871223169,1
2.493046236450388,-1.6275145806593012,0
2.3330566727613555,-1.1592862593919837,0
-1.7500002278157785,2.3526069563905296,1
3.7858135877863437,-1.1041380766400424,0
7.01253914358918,3.2396418127470694,0
6.414653648279174,1.2963971717599074,0
14.174381793780372,0.0011937471013332916,5
-0.7451476522334506,3.384586146198429,2
3.08173078791388,0.7367451071218141,0
-0.33898745752372544,1.9797092022381515,2
-1.5941864071747727,1.2214492188195927,1
-0.4524281841691301,0.0701659781636214,3
1.7266829164436663,0.1497991367235318,6
11.090001562665186,1.926847237247698,5
0.0148432375057563,-0.9030136194961967,4
-1.9573819829001053,-0.5507154331923999,4
6.739789959785284,0.09839225198800086,0
3.013734481397465,-1.3457126131406154,0
-1.7701314152444358,-1.2842184604618516,4
6.075296189273325,7.344414836841175,2
-1.5272321181705655,-1.4685097342250193,4
0.8612310497510625,0.3933588864205372,1
3.0012616091713045,-0.7623551326113087,0
2.3800917170089457,0.8652659248917454,0
-1.5528546654690951,0.10071238695153119,1
2.2165433958365686,-0.2218053627345114,0
0.6927966069808672,-0.8118887250107402,6
0.6431261647891753,-0.3610720989685322,6
-2.2532945617336706,-1.3310628366323813,4
4.370358265233074,-1.632570516845732,0
5.660688173098607,4.717638931641127,5
-0.6346397802521632,0.4509450056835057,1
-1.8495950751645898,1.7772069317395216,1
2.0780266035015615,-0.705996268992151,6
-0.4083775623681701,-0.8384433505386861,6
-1.4757240415437434,2.441349753580542,1
1.6862067279194606,-1.3959451843841968,6
-1.1322132357264925,1.6048557045877043,1
6.769288009911629,-0.6320138188640196,0
-0.7101650989437371,-0.6609944697328759,1
-0.4239737321046275,6.051705763062029,2
-1.5934674245551865,-1.4256108636893277,4
-1.4342979514387548,5.734184368740486,2
